PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,VAT,CST,Total,Purchase Order Status,Updated
PO0041,08/01/2017 17:57,Manual,udithurria@vendorskart.com,08/01/2017 17:58,27/01/2017,Autofy Rapid Skull Shape Loud Trumphet Universal Horn for All Bikes (Set of 2),VKAMHORN0002,Vendorskart_Automotive,MUSHIR HORNS,MUSHIR_HORNS,VKAMHORN0002,24,24,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,400,9600,0,0,9600,COMPLETE,10/01/2017 11:20
PO0074,11/01/2017 14:28,Manual,udithurria@vendorskart.com,11/01/2017 14:28,14/01/2017,Autofy Universal Mocc Horn for All Bikes and Cars (Set of 2),VKAMHORN0005,Vendorskart_Automotive,PRINCE HORN,PRINCEHORN_001-1,VKAMHORN0005,30,30,0,0,86,0,0,VENDORSKART MUNDKA 1 FACILITY,180,5400,0,0,5400,COMPLETE,12/01/2017 15:04
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[CYTHorn-Small-Black] Autofy Universal CYT Horn for All Bikes (Black Single Unit),VKAMHORN0006,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMHORN0006,100,100,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,60,6000,750,0,6750,COMPLETE,23/01/2017 18:41
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[CYTHorn-Small-Big] Autofy Universal CYT Horn for All Bikes (Black Single Unit),VKAMHORN0007,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMHORN0007,100,100,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,80,8000,1000,0,9000,COMPLETE,23/01/2017 18:42
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Red & Black L),VKAMJACKET0002_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0002_L,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,5200,0,0,5200,COMPLETE,19/01/2017 18:49
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Red & Black M),VKAMJACKET0002_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0002_M,1,1,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,2600,0,0,2600,COMPLETE,19/01/2017 18:50
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Red & Black M),VKAMJACKET0002_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0002_M,1,1,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,2600,0,0,2600,COMPLETE,20/02/2017 16:02
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Red & Black XL),VKAMJACKET0002_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0002_XL,2,2,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,5200,0,0,5200,COMPLETE,20/02/2017 15:51
PO0238,22/02/2017 10:43,Manual,udithurria@vendorskart.com,22/02/2017 10:44,25/02/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Red & Black XXL),VKAMJACKET0002_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0002_XXL,1,1,0,0,44,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,2600,0,0,2600,COMPLETE,22/02/2017 12:18
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Thick Inner Wind Cheater (Black and Neon Green  L),VKAMJACKET0003_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0003_L,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,5900,11800,0,0,11800,COMPLETE,20/01/2017 17:01
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Thick Inner Wind Cheater (Black and Neon Green  M),VKAMJACKET0003_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0003_M,1,1,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,5900,5900,0,0,5900,COMPLETE,20/01/2017 17:07
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Thick Inner Wind Cheater (Black and Neon Green  XL),VKAMJACKET0003_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0003_XL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,5900,11800,0,0,11800,COMPLETE,20/01/2017 17:05
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Thick Inner Wind Cheater (Black and Neon Green  XXL),VKAMJACKET0003_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0003_XXL,1,1,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,5900,5900,0,0,5900,COMPLETE,20/01/2017 17:03
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black & Green L),VKAMJACKET0005_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0005_L,2,2,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,5200,0,0,5200,COMPLETE,20/02/2017 16:00
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black & Green M),VKAMJACKET0005_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0005_M,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,5200,0,0,5200,COMPLETE,19/01/2017 18:51
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black & Green XL),VKAMJACKET0005_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0005_XL,3,3,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,7800,0,0,7800,COMPLETE,19/01/2017 18:51
PO0269,27/02/2017 10:55,Manual,udithurria@vendorskart.com,27/02/2017 10:55,28/02/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black & Green XL),VKAMJACKET0005_XL,Vendorskart_Automotive,cash_vk,cash_vk,VKAMJACKET0005_XL,1,1,0,0,39,0,0,VENDORSKART MUNDKA 1 FACILITY,3000,3000,0,0,3000,COMPLETE,27/02/2017 13:39
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black & Green XXL),VKAMJACKET0005_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0005_XXL,1,1,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,2600,2600,0,0,2600,COMPLETE,19/01/2017 18:51
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Inner Thick Wind Cheater (Red and Grey  L),VKAMJACKET0006_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0006_L,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,3200,6400,0,0,6400,COMPLETE,20/01/2017 17:22
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Inner Thick Wind Cheater (Red and Grey  M),VKAMJACKET0006_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0006_M,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,3200,6400,0,0,6400,COMPLETE,20/01/2017 17:27
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Inner Thick Wind Cheater (Red and Grey  XL),VKAMJACKET0006_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0006_XL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,3200,6400,0,0,6400,COMPLETE,20/01/2017 17:26
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black L),VKAMJACKET0007_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0007_L,2,2,2,0,79,0,100,VENDORSKART MUNDKA 1 FACILITY,3100,6200,0,0,6200,COMPLETE,20/01/2017 18:30
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black M),VKAMJACKET0007_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0007_M,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,3100,6200,0,0,6200,COMPLETE,20/01/2017 17:29
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black XL),VKAMJACKET0007_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0007_XL,2,2,2,0,79,0,100,VENDORSKART MUNDKA 1 FACILITY,3100,6200,0,0,6200,COMPLETE,20/01/2017 18:30
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Black XXL),VKAMJACKET0007_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0007_XXL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,3100,6200,0,0,6200,COMPLETE,20/01/2017 18:27
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Inner Thick Wind Cheater (Black  L),VKAMJACKET0008_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0008_L,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,5000,10000,0,0,10000,COMPLETE,20/01/2017 16:35
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Inner Thick Wind Cheater (Black  M),VKAMJACKET0008_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0008_M,1,1,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,5000,5000,0,0,5000,COMPLETE,20/01/2017 17:09
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Inner Thick Wind Cheater (Black  XL),VKAMJACKET0008_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0008_XL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,5000,10000,0,0,10000,COMPLETE,20/01/2017 18:24
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removeable Padding and Removeable Inner Thick Wind Cheater (Black  XXL),VKAMJACKET0008_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0008_XXL,1,1,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,5000,5000,0,0,5000,COMPLETE,20/02/2017 15:54
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Neon Green and Black L),VKAMJACKET0009_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0009_L,2,2,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,2500,5000,0,0,5000,COMPLETE,20/02/2017 15:58
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Neon Green and Black M),VKAMJACKET0009_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0009_M,2,2,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,2500,5000,0,0,5000,COMPLETE,20/02/2017 15:56
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Neon Green and Black XL),VKAMJACKET0009_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0009_XL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,2500,5000,0,0,5000,COMPLETE,19/01/2017 18:50
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Water Resistant Riding Tribe Full Sleeves Rider Armour Jacket with Removable Padding (Neon Green and Black XXL),VKAMJACKET0009_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0009_XXL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,2500,5000,0,0,5000,COMPLETE,19/01/2017 18:50
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Riding Tribe Half Sleeves Training / Riding Marshall Jacket (Neon Green  L),VKAMJACKET0010_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0010_L,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1700,3400,0,0,3400,COMPLETE,20/01/2017 16:23
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Riding Tribe Half Sleeves Training / Riding Marshall Jacket (Neon Green  M),VKAMJACKET0010_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0010_M,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1700,3400,0,0,3400,COMPLETE,20/01/2017 16:38
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Riding Tribe Half Sleeves Training / Riding Marshall Jacket (Neon Green  XL),VKAMJACKET0010_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0010_XL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1700,3400,0,0,3400,COMPLETE,20/01/2017 16:26
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Unisex Riding Tribe Half Sleeves Training / Riding Marshall Jacket (Neon Green  XXL),VKAMJACKET0010_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0010_XXL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1700,3400,0,0,3400,COMPLETE,20/01/2017 16:32
PO0268,27/02/2017 10:36,Manual,udithurria@vendorskart.com,27/02/2017 10:36,28/02/2017,Autofy Scoyco Full Sleeves Mesh Design Body Armour Jacket (Black  L),VKAMJACKET0011_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0011_L,2,0,0,2,39,100,0,VENDORSKART MUNDKA 1 FACILITY,3200,6400,0,0,6400,COMPLETE,27/02/2017 10:55
PO0269,27/02/2017 10:55,Manual,udithurria@vendorskart.com,27/02/2017 10:55,28/02/2017,Autofy Scoyco Full Sleeves Mesh Design Body Armour Jacket (Black  L),VKAMJACKET0011_L,Vendorskart_Automotive,cash_vk,cash_vk,VKAMJACKET0011_L,2,2,0,0,39,0,0,VENDORSKART MUNDKA 1 FACILITY,3200,6400,0,0,6400,COMPLETE,03/03/2017 17:42
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Scoyco Full Sleeves Mesh Design Body Armour Jacket (Black  M),VKAMJACKET0011_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0011_M,2,2,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,3200,6400,0,0,6400,COMPLETE,20/02/2017 15:46
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Scoyco Full Sleeves Mesh Design Body Armour Jacket (Black  XL),VKAMJACKET0011_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0011_XL,2,2,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,3200,6400,0,0,6400,COMPLETE,20/02/2017 15:48
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Riding Tribe Half Sleeves Training / Riding Marshall Jacket (Black  XL),VKAMJACKET0012_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0012_XL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1500,3000,0,0,3000,COMPLETE,20/01/2017 16:25
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Riding Tribe Half Sleeves Training / Riding Marshall Jacket (Black  L),VKAMJACKET0012_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0012_XXL,2,2,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1500,3000,0,0,3000,COMPLETE,20/01/2017 16:22
PO0126,18/01/2017 21:22,Manual,udithurria@vendorskart.com,19/01/2017 15:01,28/01/2017,Autofy Riding Tribe Half Sleeves Training / Riding Marshall Jacket (Black  XXL),VKAMJACKET0012_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0012_XXL,1,1,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,1500,1500,0,0,1500,COMPLETE,20/01/2017 16:27
PO0220,18/02/2017 10:42,Manual,udithurria@vendorskart.com,,25/02/2017,Autofy Riding Tribe Half Sleeves Training / Riding Marshall Jacket (Black  XXL),VKAMJACKET0012_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMJACKET0012_XXL,1,0,0,1,48,100,0,VENDORSKART MUNDKA 1 FACILITY,1333.33,1333.33,166.67,0,1500,CANCELLED,18/02/2017 10:42
PO0153,31/01/2017 19:30,Manual,udithurria@vendorskart.com,31/01/2017 19:30,03/02/2017,[Blue&Black-Moxi-Pulsar-Foldable] Autofy Moxi Foldable 6 Adjustment Clutch and Brake Lever for Pulsar All Models (Blue and Black Set of 2),VKAMLEVER0001,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0001,10,3,0,7,66,70,0,VENDORSKART MUNDKA 1 FACILITY,765,7650,0,0,7650,COMPLETE,13/02/2017 11:03
PO0236,21/02/2017 19:50,Manual,udithurria@vendorskart.com,21/02/2017 19:56,25/02/2017,[Blue&Black-Moxi-Pulsar-Foldable] Autofy Moxi Foldable 6 Adjustment Clutch and Brake Lever for Pulsar All Models (Blue and Black Set of 2),VKAMLEVER0001,Vendorskart_Automotive,cash_self,cash_party-1,VKAMLEVER0001,2,2,0,0,45,0,0,VENDORSKART MUNDKA 1 FACILITY,750,1500,0,0,1500,COMPLETE,22/02/2017 12:53
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,[Black-Moxi-Pulsar] Autofy Moxi 6 Adjustment Clutch and Brake Lever for Pulsar All Models (Black Set of 2),VKAMLEVER0002,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0002,10,0,0,10,73,100,0,VENDORSKART MUNDKA 1 FACILITY,378,3780,0,0,3780,COMPLETE,04/02/2017 10:23
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,[Black-Moxi-Pulsar] Autofy Moxi 6 Adjustment Clutch and Brake Lever for Pulsar All Models (Black Set of 2),VKAMLEVER0002,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0002,10,1,0,9,56,90,0,VENDORSKART MUNDKA 1 FACILITY,378,3780,0,0,3780,COMPLETE,14/02/2017 14:01
PO0236,21/02/2017 19:50,Manual,udithurria@vendorskart.com,21/02/2017 19:56,25/02/2017,[Black-Moxi-Pulsar] Autofy Moxi 6 Adjustment Clutch and Brake Lever for Pulsar All Models (Black Set of 2),VKAMLEVER0002,Vendorskart_Automotive,cash_self,cash_party-1,VKAMLEVER0002,4,4,0,0,45,0,0,VENDORSKART MUNDKA 1 FACILITY,400,1600,0,0,1600,COMPLETE,22/02/2017 12:49
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,"Autofy Moxi 6 Adjustment Clutch and Brake Lever for Pulsar All Models (Silver, Set of 2)",VKAMLEVER0003,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0003,10,0,0,10,73,100,0,VENDORSKART MUNDKA 1 FACILITY,378,3780,0,0,3780,COMPLETE,04/02/2017 10:23
PO0153,31/01/2017 19:30,Manual,udithurria@vendorskart.com,31/01/2017 19:30,03/02/2017,"Autofy Moxi 6 Adjustment Clutch and Brake Lever for Pulsar All Models (Silver, Set of 2)",VKAMLEVER0003,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0003,10,1,0,9,66,90,0,VENDORSKART MUNDKA 1 FACILITY,378,3780,0,0,3780,COMPLETE,13/02/2017 11:03
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,"Autofy Moxi 6 Adjustment Clutch and Brake Lever for Pulsar All Models (Silver, Set of 2)",VKAMLEVER0003,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0003,10,1,0,9,56,90,0,VENDORSKART MUNDKA 1 FACILITY,378,3780,0,0,3780,COMPLETE,14/02/2017 14:01
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,"Autofy Moxi 6 Adjustment Clutch and Brake Lever for Yamaha Fz All Models (Black&Blue, Set of 2)",VKAMLEVER0004,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0004,10,2,0,8,73,80,0,VENDORSKART MUNDKA 1 FACILITY,378,3780,0,0,3780,COMPLETE,04/02/2017 10:23
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,"Autofy Moxi 6 Adjustment Clutch and Brake Lever for Yamaha Fz All Models (Black&Blue, Set of 2)",VKAMLEVER0004,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0004,10,1,0,9,56,90,0,VENDORSKART MUNDKA 1 FACILITY,378,3780,0,0,3780,COMPLETE,14/02/2017 14:01
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,"Autofy Moxi Foldable 6 Adjustment Clutch and Brake Lever for Yamaha Fz All Models (Black, Set of 2)",VKAMLEVER0005,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0005,10,2,0,8,73,80,0,VENDORSKART MUNDKA 1 FACILITY,765,7650,0,0,7650,COMPLETE,04/02/2017 10:23
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,"Autofy Moxi Foldable 6 Adjustment Clutch and Brake Lever for Yamaha Fz All Models (Black, Set of 2)",VKAMLEVER0005,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0005,10,1,0,9,56,90,0,VENDORSKART MUNDKA 1 FACILITY,765,7650,0,0,7650,COMPLETE,14/02/2017 14:01
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,"Autofy Moxi 6 Adjustment Clutch and Brake Lever for Bajaj Pulsar All Models (Black&Red, Set of 2)",VKAMLEVER0006,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMLEVER0006,10,3,0,7,73,70,0,VENDORSKART MUNDKA 1 FACILITY,378,3780,0,0,3780,COMPLETE,04/02/2017 10:23
